product_id,brand,weight,cpu,cpu_series,cpu_model,cpu_cache,freq,freq_bound,gpu,gpu_model,gpu_size,HDD,SSD,screen_size,screen_acc,port_vga,port_hdmi,port_thunderbolt,port_serial,usb3,usb2,usb4,usbc,battery,os,ram,ram_kind,price
dkp-3497025,lenovo,2.2,Intel,Corei3,10110U,4000000,2.1_4.1,2.8,Intel,UHDGraphic,0,1000000000000,0,15.6,HD,0,1,0,0,2,0,0,1,0,0,4000000000,DDR4,12500000
dkp-5173842,lenovo,2.2,Intel,Corei3,10110U,4000000,2.1UPTO4.1,2.0_2.2,Intel,IntelUHDGraphic,0,1000000000000,0,15.6,FullHD,0,1,0,0,2,0,0,1,0,0,4000000000,DDR4,12489000
dkp-3405430,lenovo,1.75,Intel,Pentium,PentiumGold6405U,2000000,2.4,2.2_2.5,NVIDIA,MX130,2000000000,1000000000000,0,15.6,HD,0,1,0,0,2,1,0,0,0,0,4000000000,DDR4,12400000
dkp-4524819,lenovo,1.75,Intel,Corei3,1005G1,4000000,1.2_3.4,2.8,Intel,IntelIntegrated,0,1000000000000,0,15.6,FullHD,0,1,0,0,2,1,0,0,0,MicrosoftWindows10,4000000000,DDR4,12700000
dkp-3557900,lenovo,2.2,AMD,ATHLON,300U,4000000,2.4UPTO3.3,2.2_2.5,AMD,VEGA3,0,1000000000000,0,15.6,HD,0,1,0,0,2,0,0,1,0,0,8000000000,DDR4,12300000
dkp-2896649,lenovo,2.2,Intel,Corei3,10110U,4000000,2.1UPTO4.1,2.0_2.2,Intel,IntelUHDGraphic,0,1000000000000,0,15.6,HD,0,1,0,0,2,0,0,1,0,0,4000000000,DDR4,12650000
dkp-5011984,asus,1.9,Intel,Corei3,8130U,4000000,2.2,2.8,Intel,UHDGraphics620,0,1000000000000,0,15.6,FullHD,0,1,0,0,1,2,0,0,0,0,4000000000,DDR4,12200000
dkp-5151953,lenovo,1.85,AMD,Ryzen3,3250U,4000000,2.6_3.5,2.8,AMD,IntegratedAMDRadeonGraphics,0,1000000000000,0,15.6,HD,0,1,0,0,0,3,0,0,0,0,4000000000,DDR4,12000000
dkp-4515347,dell,1.9,Intel,Celeron,4205UCeleron4000Series,2000000,1.8,_2.0,Intel,UHD610,0,500000000000,0,15.6,HD,0,1,0,0,2,1,0,0,0,0,4000000000,DDR4,11990000
dkp-3433590,lenovo,2.1,Intel,Pentium,N5000,4000000,1.1UPTO2.7,_2.0,Intel,UHD605,0,1000000000000,0,15.6,HD,0,1,0,0,1,1,0,1,0,0,8000000000,DDR4,11900000
dkp-5122245,lenovo,1.6,Intel,Corei3,1005G1,4000000,1.2,2.8,Intel,IntelUHDGraphics,0,1000000000000,0,15.6,HD,0,1,0,0,2,1,0,0,0,0,4000000000,DDR4,11680000
dkp-4666583,lenovo,1.87,Intel,Corei3,1005G1,4000000,2.1_3.4,2.8,Intel,UHD,0,1000000000000,0,15.0,HD,0,1,0,0,2,1,0,0,0,0,4000000000,DDR4,11549000
dkp-1940548,lenovo,2.1,AMD,BristolRidge,A6,-1,-1,-1,AMD,Radeon,512000000,1000000000000,0,15.6,HD,0,1,0,0,0,0,0,0,0,0,8000000000,DDR4,11400000
dkp-4678192,asus,2,Intel,Pentium,N5030,4000000,1.0_3.6,2.8,Intel,UHDGraphics620,0,1000000000000,0,15.6,FullHD,0,0,0,0,0,2,0,1,0,0,4000000000,DDR4,11000000
dkp-3496968,lenovo,2.2,Intel,Pentium,4415U,2000000,2.3,2.2_2.5,Intel,IntelHD,0,1000000000000,0,15.6,HD,0,1,0,0,1,1,0,0,0,0,4000000000,DDR4,10200000
dkp-3576578,lenovo,2.2,Intel,Pentium,N5000,4000000,1.1UPTO2.7,_2.0,Intel,UHD605,0,1000000000000,0,15.6,HD,0,1,0,0,2,0,0,1,0,0,4000000000,DDR4,10100000
dkp-1788325,lenovo,2.2,Intel,Celeron,N4000,4000000,1.1_2.6,_2.0,Intel,UHDGraphics600,0,1000000000000,0,15.6,HD,0,1,0,0,1,1,0,0,0,0,8000000000,DDR4,10000000
dkp-4877214,asus,1.9,Intel,Celeron,N4020,4000000,1.1,2.5_2.8,Intel,IntelUHDGraphics600,0,1000000000000,0,15.6,HD,0,1,0,0,0,2,0,0,0,0,4000000000,DDR4,9100000
dkp-4540657,asus,1.9,Intel,Celeron,N4020,4000000,1.1,2.5_2.8,Intel,HDGRAPHICS500,0,1000000000000,0,15.6,FullHD,0,1,0,0,1,2,0,0,0,0,4000000000,DDR4,9000000
dkp-2047531,asus,1.9,Intel,Celeron,N4000,4000000,1.1_2.6,_2.0,Intel,HDGRAPHICS500,0,1000000000000,0,15.6,FullHD,0,1,0,0,1,2,0,0,0,0,4000000000,DDR4,8990000
dkp-1946433,lenovo,1.85,Intel,Celeron,N4000,4000000,1.1UPTO2.6,-1,Intel,Intel,0,1000000000000,0,15.6,HD,0,1,0,0,2,0,0,0,0,0,8000000000,DDR4,8990000
